iter	Passed	Remaining
6338	48569	28050
6339	48579	28044
6340	48585	28035
6341	48595	28029
6342	48604	28022
6343	48612	28015
6344	48619	28006
6345	48628	28000
6346	48637	27992
6347	48644	27985
6348	48654	27978
6349	48663	27972
6350	48671	27964
6351	48680	27957
6352	48688	27950
6353	48697	27943
6354	48707	27936
6355	48713	27928
6356	48723	27921
6357	48732	27914
6358	48742	27908
6359	48752	27902
6360	48761	27895
6361	48769	27887
6362	48777	27880
6363	48784	27872
6364	48793	27865
6365	48802	27858
6366	48811	27851
6367	48819	27844
6368	48828	27837
6369	48835	27829
6370	48845	27822
6371	48852	27814
6372	48861	27808
6373	48871	27801
6374	48881	27795
6375	48888	27787
6376	48898	27781
6377	48905	27772
6378	48915	27766
6379	48925	27760
6380	48934	27753
6381	48944	27746
6382	48953	27740
6383	48962	27733
6384	48972	27726
6385	48981	27720
6386	48990	27713
6387	48999	27706
6388	49008	27699
6389	49017	27692
6390	49027	27685
6391	49034	27678
6392	49042	27670
6393	49049	27662
6394	49056	27654
6395	49064	27646
6396	49069	27637
6397	49078	27630
6398	49087	27623
6399	49095	27616
6400	49102	27608
6401	49112	27601
6402	49117	27592
6403	49127	27586
6404	49136	27579
6405	49145	27572
6406	49154	27565
6407	49163	27558
6408	49172	27551
6409	49178	27543
6410	49188	27536
6411	49196	27529
6412	49202	27520
6413	49212	27513
6414	49221	27507
6415	49230	27500
6416	49239	27493
6417	49246	27485
6418	49254	27478
6419	49264	27471
6420	49272	27464
6421	49282	27457
6422	49291	27450
6423	49298	27442
6424	49304	27433
6425	49313	27427
6426	49320	27419
6427	49329	27412
6428	49338	27405
6429	49345	27396
6430	49354	27390
6431	49361	27382
6432	49368	27374
6433	49377	27367
6434	49385	27359
6435	49392	27351
6436	49401	27344
6437	49409	27337
6438	49417	27329
6439	49430	27324
6440	49448	27322
6441	49463	27319
6442	49473	27312
6443	49483	27306
6444	49494	27300
6445	49506	27295
6446	49517	27289
6447	49526	27282
6448	49536	27276
6449	49551	27272
6450	49565	27268
6451	49578	27263
6452	49591	27258
6453	49603	27253
6454	49614	27247
6455	49627	27242
6456	49640	27238
6457	49648	27230
6458	49659	27224
6459	49669	27218
6460	49682	27213
6461	49697	27209
6462	49711	27205
6463	49726	27201
6464	49738	27196
6465	49748	27189
6466	49759	27184
6467	49773	27180
6468	49786	27175
6469	49794	27167
6470	49805	27161
6471	49818	27156
6472	49828	27150
6473	49839	27144
6474	49850	27138
6475	49860	27132
6476	49870	27125
6477	49882	27120
6478	49895	27115
6479	49908	27110
6480	49920	27105
6481	49934	27101
6482	49945	27095
6483	49976	27099
6484	49988	27094
6485	50000	27089
6486	50009	27082
6487	50020	27076
6488	50033	27071
6489	50044	27065
6490	50055	27059
6491	50067	27054
6492	50077	27048
6493	50087	27041
6494	50100	27036
6495	50114	27031
6496	50123	27025
6497	50135	27019
6498	50149	27015
6499	50160	27009
6500	50170	27003
6501	50181	26997
6502	50193	26991
6503	50202	26984
6504	50212	26978
6505	50220	26970
6506	50229	26963
6507	50237	26956
6508	50248	26949
6509	50258	26943
6510	50267	26936
6511	50284	26933
6512	50295	26927
6513	50304	26920
6514	50315	26914
6515	50323	26907
6516	50332	26900
6517	50342	26893
6518	50351	26886
6519	50361	26879
6520	50369	26872
6521	50378	26865
6522	50389	26859
6523	50399	26852
6524	50409	26846
6525	50418	26839
6526	50429	26833
6527	50437	26825
6528	50449	26820
6529	50460	26814
6530	50472	26809
6531	50481	26801
6532	50492	26796
6533	50500	26788
6534	50509	26781
6535	50518	26774
6536	50527	26767
6537	50537	26760
6538	50548	26754
6539	50558	26748
6540	50572	26743
6541	50582	26736
6542	50592	26730
6543	50606	26725
6544	50615	26719
6545	50625	26712
6546	50637	26706
6547	50650	26701
6548	50662	26696
6549	50675	26691
6550	50691	26688
6551	50702	26682
6552	50711	26675
6553	50723	26669
6554	50737	26665
6555	50751	26660
6556	50763	26655
6557	50778	26651
6558	50794	26647
6559	50810	26644
6560	50824	26639
6561	50839	26635
6562	50853	26631
6563	50869	26627
6564	50878	26621
6565	50894	26617
6566	50910	26614
6567	50923	26609
6568	50938	26605
6569	50952	26600
6570	50967	26596
6571	50977	26590
6572	50990	26585
6573	51005	26581
6574	51021	26577
6575	51036	26573
6576	51050	26568
6577	51065	26565
6578	51072	26557
6579	51086	26552
6580	51101	26548
6581	51116	26544
6582	51132	26540
6583	51145	26535
6584	51155	26529
6585	51169	26525
6586	51184	26520
6587	51198	26516
6588	51212	26511
6589	51221	26504
6590	51235	26500
6591	51250	26496
6592	51265	26491
6593	51277	26486
6594	51286	26479
6595	51298	26473
6596	51312	26469
6597	51321	26462
6598	51331	26455
6599	51342	26449
6600	51352	26442
6601	51362	26435
6602	51371	26428
6603	51381	26422
6604	51391	26415
6605	51400	26408
6606	51410	26401
6607	51420	26395
6608	51432	26389
6609	51443	26383
6610	51452	26376
6611	51462	26369
6612	51472	26362
6613	51481	26355
6614	51492	26349
6615	51502	26342
6616	51513	26336
6617	51523	26329
6618	51532	26323
6619	51543	26316
6620	51554	26310
6621	51563	26303
6622	51573	26296
6623	51583	26290
6624	51592	26282
6625	51602	26276
6626	51612	26269
6627	51622	26262
6628	51629	26254
6629	51637	26247
6630	51645	26239
6631	51657	26233
6632	51671	26228
6633	51690	26227
6634	51722	26231
6635	51732	26224
6636	51745	26219
6637	51760	26215
6638	51772	26209
6639	51781	26202
6640	51790	26195
6641	51800	26188
6642	51809	26181
6643	51819	26175
6644	51829	26168
6645	51839	26161
6646	51846	26153
6647	51855	26146
6648	51864	26139
6649	51873	26131
6650	51883	26125
6651	51891	26117
6652	51900	26110
6653	51910	26103
6654	51922	26097
6655	51932	26091
6656	51941	26083
6657	51952	26077
6658	51962	26071
6659	51972	26064
6660	51983	26057
6661	51993	26051
6662	52004	26044
6663	52013	26038
6664	52022	26030
6665	52032	26023
6666	52041	26016
6667	52050	26009
6668	52060	26002
6669	52074	25998
6670	52085	25991
6671	52097	25986
6672	52109	25980
6673	52122	25975
6674	52132	25968
6675	52141	25961
6676	52150	25953
6677	52157	25945
6678	52166	25938
6679	52175	25931
6680	52186	25925
6681	52197	25919
6682	52207	25912
6683	52218	25905
6684	52228	25899
6685	52238	25892
6686	52249	25886
6687	52260	25880
6688	52269	25873
6689	52280	25866
6690	52291	25860
6691	52301	25853
6692	52311	25847
6693	52320	25840
6694	52332	25833
6695	52342	25827
6696	52351	25820
6697	52362	25813
6698	52371	25806
6699	52382	25800
6700	52393	25794
6701	52402	25786
6702	52412	25780
6703	52422	25773
6704	52430	25765
6705	52442	25759
6706	52450	25752
6707	52461	25745
6708	52471	25738
6709	52480	25731
6710	52489	25724
6711	52498	25717
6712	52509	25711
6713	52517	25703
6714	52527	25696
6715	52537	25689
6716	52545	25682
6717	52556	25675
6718	52564	25667
6719	52573	25660
6720	52582	25653
6721	52594	25647
6722	52604	25640
6723	52614	25634
6724	52622	25626
6725	52631	25619
6726	52641	25612
6727	52649	25604
6728	52659	25598
6729	52668	25590
6730	52680	25584
6731	52689	25577
6732	52700	25571
6733	52710	25564
6734	52719	25557
6735	52729	25550
6736	52738	25543
6737	52747	25536
6738	52757	25529
6739	52764	25521
6740	52774	25514
6741	52783	25507
6742	52792	25499
6743	52801	25492
6744	52809	25484
6745	52820	25478
6746	52828	25470
6747	52838	25463
6748	52850	25457
6749	52859	25450
6750	52868	25443
6751	52876	25435
6752	52885	25428
6753	52893	25420
6754	52902	25413
6755	52911	25406
6756	52921	25399
6757	52930	25392
6758	52940	25385
6759	52949	25378
6760	52958	25370
6761	52972	25365
6762	52986	25361
6763	53001	25356
6764	53020	25354
6765	53030	25347
6766	53040	25340
6767	53051	25334
6768	53067	25330
6769	53079	25324
6770	53087	25316
6771	53099	25310
6772	53110	25304
6773	53121	25298
6774	53129	25290
6775	53138	25283
6776	53147	25276
6777	53158	25269
6778	53168	25262
6779	53178	25255
6780	53189	25249
6781	53199	25242
6782	53209	25235
6783	53219	25229
6784	53229	25222
6785	53237	25214
6786	53246	25207
6787	53256	25200
6788	53265	25193
6789	53275	25186
6790	53283	25178
6791	53293	25171
6792	53304	25165
6793	53313	25157
6794	53323	25151
6795	53334	25144
6796	53343	25137
6797	53352	25130
6798	53361	25122
6799	53371	25116
6800	53380	25108
6801	53390	25101
6802	53400	25095
6803	53409	25087
6804	53417	25079
6805	53425	25072
6806	53435	25065
6807	53446	25058
6808	53457	25052
6809	53466	25045
6810	53475	25037
6811	53486	25031
6812	53496	25024
6813	53505	25017
6814	53514	25010
6815	53524	25003
6816	53536	24997
6817	53546	24990
6818	53556	24983
6819	53566	24976
6820	53575	24969
6821	53586	24963
6822	53595	24955
6823	53604	24948
6824	53613	24941
6825	53623	24934
6826	53632	24927
6827	53642	24920
6828	53652	24913
6829	53663	24906
6830	53672	24899
6831	53685	24893
6832	53696	24887
6833	53707	24881
6834	53718	24874
6835	53728	24868
6836	53738	24861
6837	53749	24854
6838	53759	24847
6839	53770	24841
6840	53779	24834
6841	53790	24827
6842	53801	24821
6843	53810	24813
6844	53820	24806
6845	53831	24800
6846	53841	24793
6847	53851	24786
6848	53859	24779
6849	53871	24772
6850	53882	24766
6851	53891	24759
6852	53903	24753
6853	53912	24745
6854	53923	24739
6855	53934	24733
6856	53944	24726
6857	53954	24719
6858	53964	24712
6859	53973	24704
6860	53988	24700
6861	53998	24693
6862	54005	24685
6863	54016	24678
6864	54023	24670
6865	54034	24664
6866	54041	24655
6867	54051	24649
6868	54062	24642
6869	54071	24635
6870	54083	24628
6871	54092	24621
6872	54101	24614
6873	54111	24607
6874	54121	24600
6875	54131	24593
6876	54141	24587
6877	54150	24579
6878	54161	24573
6879	54172	24566
6880	54183	24560
6881	54191	24552
6882	54201	24545
6883	54210	24538
6884	54221	24531
6885	54230	24524
6886	54240	24517
6887	54250	24510
6888	54258	24502
6889	54269	24496
6890	54279	24489
6891	54286	24480
6892	54296	24473
6893	54303	24465
6894	54312	24458
6895	54323	24451
6896	54333	24444
6897	54343	24438
6898	54350	24429
6899	54359	24422
6900	54367	24414
6901	54376	24407
6902	54387	24400
6903	54393	24392
6904	54404	24385
6905	54414	24378
6906	54424	24371
6907	54434	24364
6908	54444	24357
6909	54454	24350
6910	54464	24343
6911	54475	24337
6912	54487	24331
6913	54497	24324
6914	54507	24317
6915	54517	24310
6916	54528	24303
6917	54538	24297
6918	54551	24291
6919	54563	24285
6920	54573	24278
6921	54583	24271
6922	54594	24264
6923	54606	24258
6924	54615	24251
6925	54625	24244
6926	54637	24238
6927	54649	24232
6928	54657	24224
6929	54669	24218
6930	54677	24210
6931	54686	24203
6932	54694	24195
6933	54704	24188
6934	54713	24181
6935	54721	24173
6936	54730	24165
6937	54739	24158
6938	54751	24152
6939	54764	24146
6940	54774	24140
6941	54785	24133
6942	54793	24125
6943	54804	24118
6944	54814	24112
6945	54824	24104
6946	54834	24098
6947	54845	24091
6948	54859	24086
6949	54872	24080
6950	54885	24074
6951	54895	24068
6952	54904	24060
6953	54915	24054
6954	54923	24046
6955	54934	24039
6956	54946	24033
6957	54955	24026
6958	54965	24019
6959	54975	24012
6960	54985	24005
6961	54997	23999
6962	55012	23994
6963	55031	23991
6964	55046	23986
6965	55057	23979
6966	55068	23973
6967	55082	23968
6968	55099	23964
6969	55113	23958
6970	55164	23969
6971	55178	23964
6972	55194	23960
6973	55214	23957
6974	55230	23952
6975	55244	23947
6976	55258	23942
6977	55267	23934
6978	55278	23928
6979	55290	23922
6980	55301	23915
6981	55313	23909
6982	55324	23902
6983	55334	23896
6984	55346	23889
6985	55356	23882
6986	55367	23875
6987	55376	23868
6988	55388	23862
6989	55398	23855
6990	55408	23848
6991	55418	23841
6992	55426	23833
6993	55437	23827
6994	55446	23819
6995	55456	23812
6996	55467	23805
6997	55476	23798
6998	55487	23791
6999	55496	23784
7000	55505	23776
7001	55516	23769
7002	55525	23762
7003	55534	23755
7004	55542	23747
7005	55553	23740
7006	55561	23732
7007	55571	23725
7008	55581	23718
7009	55589	23710
7010	55599	23703
7011	55607	23695
7012	55618	23689
7013	55628	23682
7014	55637	23674
7015	55649	23668
7016	55659	23661
7017	55669	23654
7018	55679	23647
7019	55688	23639
7020	55699	23633
7021	55709	23625
7022	55718	23618
7023	55727	23611
7024	55735	23603
7025	55745	23596
7026	55753	23588
7027	55763	23581
7028	55772	23573
7029	55782	23566
7030	55792	23559
7031	55800	23551
7032	55810	23544
7033	55818	23536
7034	55829	23530
7035	55839	23522
7036	55849	23516
7037	55861	23509
7038	55871	23502
7039	55880	23495
7040	55890	23488
7041	55900	23481
7042	55911	23474
7043	55919	23466
7044	55929	23459
7045	55939	23452
7046	55947	23444
7047	55956	23436
7048	55964	23428
7049	55973	23421
7050	55981	23413
7051	55991	23406
7052	55998	23398
7053	56007	23390
7054	56015	23382
7055	56026	23376
7056	56035	23368
7057	56043	23360
7058	56054	23354
7059	56063	23346
7060	56075	23340
7061	56086	23333
7062	56095	23326
7063	56106	23319
7064	56117	23312
7065	56128	23306
7066	56140	23299
7067	56152	23293
7068	56161	23286
7069	56173	23279
7070	56183	23272
7071	56193	23265
7072	56203	23258
7073	56213	23251
7074	56223	23244
7075	56235	23238
7076	56245	23230
7077	56256	23224
7078	56267	23217
7079	56275	23209
7080	56288	23203
7081	56301	23197
7082	56312	23191
7083	56322	23183
7084	56334	23177
7085	56345	23171
7086	56355	23163
7087	56367	23157
7088	56380	23151
7089	56390	23144
7090	56401	23138
7091	56412	23131
7092	56423	23124
7093	56434	23118
7094	56447	23111
7095	56460	23106
7096	56469	23098
7097	56480	23092
7098	56490	23084
7099	56500	23077
7100	56512	23071
7101	56522	23064
7102	56534	23058
7103	56546	23051
7104	56561	23046
7105	56572	23039
7106	56585	23033
7107	56597	23027
7108	56610	23021
7109	56624	23016
7110	56635	23009
7111	56646	23002
7112	56657	22996
7113	56667	22988
7114	56679	22982
7115	56690	22975
7116	56699	22968
7117	56711	22961
7118	56724	22955
7119	56734	22948
7120	56745	22942
7121	56756	22935
7122	56766	22928
7123	56779	22922
7124	56792	22916
7125	56802	22909
7126	56812	22901
7127	56821	22894
7128	56830	22887
7129	56842	22880
7130	56855	22874
7131	56865	22867
7132	56876	22860
7133	56886	22853
7134	56895	22846
7135	56905	22838
7136	56914	22831
7137	56923	22823
7138	56931	22815
7139	56941	22808
7140	56952	22801
7141	56963	22795
7142	56973	22788
7143	56982	22780
7144	56990	22772
7145	57000	22765
7146	57011	22758
7147	57020	22750
7148	57032	22744
7149	57042	22737
7150	57052	22730
7151	57062	22722
7152	57071	22715
7153	57081	22708
7154	57090	22700
7155	57100	22693
7156	57109	22685
7157	57120	22679
7158	57130	22671
7159	57139	22664
7160	57150	22657
7161	57159	22649
7162	57170	22643
7163	57180	22635
7164	57189	22628
7165	57200	22621
7166	57220	22618
7167	57231	22611
7168	57240	22603
7169	57252	22597
7170	57263	22590
7171	57274	22583
7172	57283	22576
7173	57294	22569
7174	57302	22561
7175	57312	22554
7176	57322	22547
7177	57333	22540
7178	57344	22533
7179	57352	22525
7180	57362	22518
7181	57370	22510
7182	57379	22502
7183	57387	22494
7184	57396	22487
7185	57405	22479
7186	57415	22472
7187	57429	22466
7188	57441	22460
7189	57452	22453
7190	57462	22446
7191	57473	22439
7192	57482	22431
7193	57492	22424
7194	57501	22417
7195	57512	22410
7196	57523	22403
7197	57531	22395
7198	57542	22388
7199	57551	22381
7200	57563	22374
7201	57573	22367
7202	57582	22359
7203	57595	22353
7204	57605	22346
7205	57614	22338
7206	57629	22333
7207	57641	22327
7208	57651	22319
7209	57664	22313
7210	57678	22308
7211	57693	22303
7212	57706	22297
7213	57716	22289
7214	57727	22282
7215	57739	22276
7216	57748	22268
7217	57758	22261
7218	57768	22254
7219	57778	22247
7220	57790	22240
7221	57801	22233
7222	57811	22226
7223	57822	22219
7224	57831	22212
7225	57844	22206
7226	57855	22199
7227	57862	22190
7228	57871	22183
7229	57878	22174
7230	57887	22167
7231	57895	22159
7232	57906	22152
7233	57913	22143
7234	57923	22136
7235	57932	22128
7236	57942	22121
7237	57952	22114
7238	57959	22106
7239	57968	22098
7240	57981	22092
7241	57989	22084
7242	57999	22077
7243	58008	22069
7244	58017	22061
7245	58025	22053
7246	58033	22045
7247	58043	22038
7248	58052	22030
7249	58059	22022
7250	58069	22015
7251	58078	22007
7252	58085	21999
7253	58095	21992
7254	58105	21984
7255	58115	21977
7256	58122	21969
7257	58131	21961
7258	58140	21953
7259	58149	21946
7260	58157	21938
7261	58166	21930
7262	58180	21924
7263	58189	21917
7264	58200	21910
7265	58210	21902
7266	58218	21895
7267	58229	21888
7268	58238	21880
7269	58248	21873
7270	58257	21865
7271	58265	21857
7272	58274	21849
7273	58282	21842
7274	58292	21834
7275	58301	21826
7276	58310	21819
7277	58319	21811
7278	58329	21804
7279	58338	21796
7280	58347	21789
7281	58356	21781
7282	58364	21773
7283	58374	21766
7284	58382	21758
7285	58391	21750
7286	58399	21742
7287	58407	21734
7288	58416	21726
7289	58426	21719
7290	58434	21711
7291	58443	21703
7292	58453	21696
7293	58461	21688
7294	58472	21681
7295	58481	21673
7296	58491	21666
7297	58498	21658
7298	58507	21650
7299	58516	21642
7300	58525	21635
7301	58534	21627
7302	58544	21620
7303	58552	21612
7304	58562	21605
7305	58573	21598
7306	58584	21591
7307	58593	21583
7308	58602	21575
7309	58610	21567
7310	58618	21560
7311	58628	21552
7312	58640	21546
7313	58647	21537
7314	58656	21530
7315	58664	21521
7316	58674	21514
7317	58683	21507
7318	58691	21499
7319	58701	21491
7320	58707	21483
7321	58718	21476
7322	58728	21468
7323	58739	21461
7324	58749	21454
7325	58759	21447
7326	58766	21438
7327	58776	21431
7328	58787	21424
7329	58797	21417
7330	58804	21409
7331	58815	21401
7332	58821	21393
7333	58831	21386
7334	58842	21378
7335	58851	21371
7336	58859	21363
7337	58871	21356
7338	58883	21350
7339	58896	21343
7340	58908	21337
7341	58921	21331
7342	58934	21324
7343	58945	21318
7344	58955	21310
7345	58965	21303
7346	58974	21295
7347	58984	21288
7348	58993	21280
7349	59003	21273
7350	59014	21266
7351	59021	21258
7352	59031	21250
7353	59039	21242
7354	59047	21234
7355	59054	21226
7356	59063	21218
7357	59070	21210
7358	59078	21202
7359	59084	21193
7360	59092	21185
7361	59100	21177
7362	59107	21168
7363	59115	21160
7364	59121	21152
7365	59131	21144
7366	59138	21136
7367	59145	21128
7368	59152	21119
7369	59162	21112
7370	59170	21104
7371	59178	21096
7372	59185	21087
7373	59192	21079
7374	59199	21070
7375	59206	21062
7376	59213	21054
7377	59220	21045
7378	59227	21037
7379	59233	21028
7380	59242	21020
7381	59249	21012
7382	59257	21004
7383	59265	20996
7384	59275	20989
7385	59282	20981
7386	59291	20973
7387	59297	20964
7388	59306	20956
7389	59314	20948
7390	59324	20941
7391	59333	20933
7392	59343	20926
7393	59350	20918
7394	59360	20910
7395	59370	20903
7396	59381	20896
7397	59394	20890
7398	59405	20883
7399	59414	20875
7400	59426	20868
7401	59437	20861
7402	59445	20853
7403	59456	20846
7404	59465	20838
7405	59474	20831
7406	59484	20823
7407	59495	20817
7408	59506	20809
7409	59516	20802
7410	59524	20794
7411	59534	20787
7412	59540	20778
7413	59550	20771
7414	59560	20763
7415	59568	20755
7416	59575	20747
7417	59584	20739
7418	59595	20732
7419	59605	20725
7420	59616	20718
7421	59626	20711
7422	59635	20703
7423	59645	20695
7424	59653	20687
7425	59664	20680
7426	59675	20673
7427	59685	20666
7428	59698	20660
7429	59707	20652
7430	59716	20644
7431	59726	20637
7432	59734	20629
7433	59745	20622
7434	59756	20615
7435	59766	20608
7436	59776	20600
7437	59787	20593
7438	59797	20586
7439	59807	20578
7440	59817	20571
7441	59824	20563
7442	59834	20555
7443	59841	20547
7444	59851	20539
7445	59858	20531
7446	59867	20524
7447	59876	20516
7448	59885	20508
7449	59899	20502
7450	59907	20494
7451	59918	20487
7452	59933	20481
7453	59943	20474
7454	59955	20467
7455	59967	20461
7456	59980	20454
7457	59989	20446
7458	60003	20440
7459	60015	20434
7460	60026	20427
7461	60037	20420
7462	60046	20412
7463	60058	20405
7464	60067	20397
7465	60079	20391
7466	60090	20384
7467	60100	20376
7468	60110	20369
7469	60120	20362
7470	60129	20354
7471	60141	20347
7472	60148	20339
7473	60158	20332
7474	60169	20324
7475	60177	20316
7476	60186	20308
7477	60197	20302
7478	60208	20294
7479	60215	20286
7480	60225	20279
7481	60233	20271
7482	60244	20264
7483	60251	20255
7484	60259	20247
7485	60270	20240
7486	60281	20233
7487	60291	20225
7488	60298	20217
7489	60309	20210
7490	60317	20202
7491	60329	20195
7492	60337	20187
7493	60346	20180
7494	60355	20172
7495	60365	20164
7496	60374	20157
7497	60385	20149
7498	60392	20141
7499	60398	20132
7500	60406	20124
7501	60413	20116
7502	60421	20108
7503	60428	20100
7504	60437	20092
7505	60446	20084
7506	60455	20076
7507	60462	20068
7508	60472	20060
7509	60481	20052
7510	60490	20045
7511	60500	20037
7512	60508	20029
7513	60518	20022
7514	60525	20014
7515	60535	20006
7516	60542	19998
7517	60551	19990
7518	60559	19982
7519	60568	19974
7520	60577	19966
7521	60586	19959
7522	60594	19951
7523	60604	19943
7524	60612	19935
7525	60622	19928
7526	60631	19920
7527	60639	19912
7528	60647	19904
7529	60656	19896
7530	60665	19888
7531	60674	19881
7532	60682	19873
7533	60690	19864
7534	60698	19856
7535	60704	19848
7536	60712	19839
7537	60722	19832
7538	60730	19824
7539	60740	19817
7540	60749	19809
7541	60759	19801
7542	60766	19793
7543	60777	19786
7544	60783	19777
7545	60794	19770
7546	60801	19762
7547	60810	19754
7548	60817	19746
7549	60823	19737
7550	60830	19729
7551	60841	19721
7552	60851	19714
7553	60858	19706
7554	60868	19698
7555	60875	19690
7556	60883	19682
7557	60892	19674
7558	60898	19665
7559	60909	19658
7560	60918	19650
7561	60925	19642
7562	60935	19635
7563	60945	19627
7564	60951	19618
7565	60961	19611
7566	60970	19603
7567	60982	19596
7568	60991	19589
7569	60998	19580
7570	61008	19573
7571	61014	19564
7572	61023	19556
7573	61032	19549
7574	61040	19541
7575	61047	19532
7576	61053	19524
7577	61061	19515
7578	61068	19507
7579	61075	19498
7580	61081	19490
7581	61089	19482
7582	61097	19474
7583	61104	19465
7584	61111	19457
7585	61117	19448
7586	61124	19440
7587	61131	19431
7588	61138	19423
7589	61144	19414
7590	61151	19406
7591	61157	19397
7592	61163	19388
7593	61171	19380
7594	61179	19372
7595	61188	19364
7596	61195	19356
7597	61203	19348
7598	61209	19339
7599	61215	19331
7600	61224	19323
7601	61230	19314
7602	61237	19306
7603	61244	19297
7604	61251	19289
7605	61258	19281
7606	61264	19272
7607	61272	19264
7608	61278	19255
7609	61285	19247
7610	61291	19238
7611	61298	19230
7612	61305	19221
7613	61314	19214
7614	61325	19206
7615	61334	19199
7616	61341	19190
7617	61347	19182
7618	61353	19173
7619	61359	19164
7620	61366	19156
7621	61372	19147
7622	61380	19139
7623	61390	19132
7624	61397	19123
7625	61407	19116
7626	61413	19107
7627	61421	19099
7628	61427	19090
7629	61435	19082
7630	61442	19074
7631	61451	19066
7632	61458	19058
7633	61467	19050
7634	61474	19042
7635	61482	19034
7636	61488	19025
7637	61494	19016
7638	61503	19008
7639	61510	19000
7640	61518	18992
7641	61526	18984
7642	61535	18976
7643	61542	18968
7644	61552	18960
7645	61559	18952
7646	61569	18945
7647	61579	18937
7648	61588	18929
7649	61597	18922
7650	61605	18913
7651	61614	18906
7652	61622	18898
7653	61631	18890
7654	61639	18882
7655	61648	18874
7656	61656	18866
7657	61664	18858
7658	61672	18850
7659	61679	18841
7660	61685	18833
7661	61691	18824
7662	61698	18816
7663	61704	18807
7664	61711	18799
7665	61718	18790
7666	61725	18782
7667	61732	18774
7668	61739	18765
7669	61746	18757
7670	61752	18748
7671	61759	18740
7672	61765	18731
7673	61772	18723
7674	61779	18714
7675	61785	18706
7676	61792	18698
7677	61802	18690
7678	61811	18682
7679	61820	18674
7680	61828	18666
7681	61838	18659
7682	61848	18651
7683	61858	18644
7684	61865	18636
7685	61873	18628
7686	61881	18619
7687	61890	18612
7688	61899	18604
7689	61908	18596
7690	61917	18588
7691	61926	18581
7692	61936	18573
7693	61944	18565
7694	61954	18558
7695	61964	18550
7696	61974	18543
7697	61983	18535
7698	61993	18527
7699	62003	18520
7700	62013	18513
7701	62023	18505
7702	62030	18497
7703	62039	18489
7704	62048	18481
7705	62059	18474
7706	62066	18466
7707	62074	18458
7708	62085	18450
7709	62093	18442
7710	62102	18435
7711	62112	18427
7712	62122	18420
7713	62132	18412
7714	62140	18404
7715	62150	18397
7716	62161	18389
7717	62171	18382
7718	62181	18374
7719	62190	18367
7720	62197	18358
7721	62206	18350
7722	62213	18342
7723	62221	18334
7724	62230	18326
7725	62238	18318
7726	62249	18311
7727	62257	18303
7728	62267	18296
7729	62277	18288
7730	62287	18280
7731	62296	18273
7732	62307	18265
7733	62316	18258
7734	62324	18250
7735	62340	18244
7736	62355	18238
7737	62374	18233
7738	62392	18228
7739	62407	18222
7740	62421	18216
7741	62435	18209
7742	62446	18202
7743	62456	18194
7744	62470	18188
7745	62483	18182
7746	62496	18175
7747	62506	18167
7748	62518	18160
7749	62525	18152
7750	62537	18145
7751	62549	18138
7752	62560	18131
7753	62572	18124
7754	62582	18116
7755	62589	18108
7756	62601	18101
7757	62612	18094
7758	62620	18086
7759	62630	18078
7760	62638	18070
7761	62649	18063
7762	62658	18055
7763	62667	18048
7764	62677	18040
7765	62684	18032
7766	62694	18024
7767	62702	18016
7768	62711	18008
7769	62720	18000
7770	62732	17993
7771	62745	17987
7772	62755	17979
7773	62764	17972
7774	62775	17964
7775	62788	17957
7776	62796	17950
7777	62809	17943
7778	62818	17935
7779	62831	17928
7780	62843	17921
7781	62852	17914
7782	62863	17906
7783	62877	17900
7784	62892	17894
7785	62900	17886
7786	62909	17878
7787	62923	17871
7788	62944	17867
7789	62959	17861
7790	62981	17857
7791	63000	17852
7792	63015	17846
7793	63026	17838
7794	63045	17833
7795	63062	17828
7796	63077	17822
7797	63090	17815
7798	63103	17808
7799	63112	17800
7800	63124	17793
7801	63135	17786
7802	63144	17778
7803	63154	17771
7804	63166	17764
7805	63176	17756
7806	63188	17749
7807	63200	17742
7808	63209	17734
7809	63221	17727
7810	63231	17720
7811	63239	17712
7812	63251	17705
7813	63261	17697
7814	63270	17689
7815	63282	17682
7816	63292	17675
7817	63304	17668
7818	63314	17660
7819	63324	17652
7820	63335	17645
7821	63342	17637
7822	63354	17630
7823	63364	17622
7824	63373	17614
7825	63386	17608
7826	63398	17601
7827	63406	17593
7828	63419	17586
7829	63431	17579
7830	63440	17571
7831	63449	17563
7832	63457	17555
7833	63469	17548
7834	63480	17541
7835	63487	17532
7836	63500	17525
7837	63512	17518
7838	63520	17510
7839	63532	17503
7840	63542	17496
7841	63551	17488
7842	63563	17481
7843	63573	17473
7844	63581	17465
7845	63592	17458
7846	63601	17450
7847	63612	17443
7848	63624	17436
7849	63633	17428
7850	63643	17420
7851	63652	17412
7852	63665	17406
7853	63678	17399
7854	63688	17391
7855	63699	17384
7856	63713	17377
7857	63726	17371
7858	63742	17365
7859	63752	17357
7860	63764	17350
7861	63779	17344
7862	63790	17337
7863	63801	17329
7864	63812	17322
7865	63824	17315
7866	63835	17308
7867	63846	17300
7868	63860	17294
7869	63874	17287
7870	63885	17280
7871	63894	17272
7872	63904	17264
7873	63913	17256
7874	63925	17249
7875	63935	17242
7876	63945	17234
7877	63956	17227
7878	63964	17219
7879	63974	17211
7880	63984	17203
7881	63993	17195
7882	64003	17188
7883	64012	17180
7884	64022	17172
7885	64033	17165
7886	64042	17157
7887	64053	17150
7888	64061	17142
7889	64072	17134
7890	64084	17127
7891	64092	17119
